序号,数量级
7816,-2.010690683303811
7817,-1.9242943493929219
7818,-1.9242943493929219
7819,-0.6769199929353205
7820,-2.010690683303811
7821,-1.9242943493929219
7822,-0.23468080392449603
7823,-1.9242943493929219
7824,-1.9242943493929219
7825,-2.1087164474426374
7826,-1.928885310323064
7827,-2.010690683303811
7828,-1.9242943493929219
7829,-2.010690683303811
7830,-0.5847945619402342
7831,-0.23813114773477279
7832,-1.9299733697522818
7833,-0.4368029731838275
7834,-1.659955242857497
7835,-2.010690683303811
7836,0.09667709019536218
7837,-1.9242943493929219
7838,-1.8930915964719943
7839,-1.9299733697522818
7840,-1.9242943493929219
7841,-0.23209702351671901
7842,-2.026961832850628
7843,0.19196532110837924
7844,-0.36658722353204887
7845,-1.9242943493929219
7846,-0.31260516820496526
7847,-1.5754108105706852
7848,-1.8930915964719943
7849,-2.010690683303811
7850,-1.9242943493929219
7851,-1.9242943493929219
7852,-0.6935197894585027
7853,-4.536107011014093
7854,-0.6245756320683598
7855,0.19082705455880392
7856,-1.9242943493929219
7857,-2.010690683303811
7858,0.5706532083111681
7859,-2.010690683303811
7860,-1.9242943493929219
7861,-1.8930915964719943
7862,-2.010690683303811
7863,-1.9242943493929219
7864,-1.9242943493929219
7865,-0.7790355145258516
7866,-1.8627374103236138
7867,-1.9299733697522818
7868,-0.7790355145258516
7869,-1.9299733697522818
7870,-4.906578314837765
7871,-0.9997175572448742
7872,-2.1087164474426374
7873,-2.010690683303811
7874,-1.9242943493929219
7875,0.26143826716008106
7876,-1.9242943493929219
7877,-1.9242943493929219
7878,-2.010690683303811
7879,-2.1675269180665606
7880,0.31073855752512136
7881,-2.1087164474426374
7882,-2.9637912322276407
7883,-1.6384681316476652
7884,-1.9242943493929219
7885,0.26143826716008106
7886,-2.1087164474426374
7887,-2.010690683303811
7888,-1.9242943493929219
7889,-2.010690683303811
7890,0.5736504097008133
7891,-1.9242943493929219
7892,-2.2012862518012812
7893,-1.9242943493929219
7894,-2.010690683303811
7895,-1.9242943493929219
7896,-1.2862649851732098
7897,-1.9242943493929219
7898,-1.928885310323064
7899,-3.5936063122130317
7900,-2.010690683303811
7901,-2.010690683303811
7902,-1.9242943493929219
7903,-1.9242943493929219
7904,-0.23168142617210236
7905,0.7533911804432826
7906,0.5538484826030575
7907,-0.6245756320683598
7908,-1.9242943493929219
7909,-1.9242943493929219
7910,-1.9242943493929219
7911,-2.1087164474426374
7912,-2.010690683303811
7913,-1.928885310323064
7914,-2.010690683303811
7915,-1.9190546185251367
7916,-1.9242943493929219
7917,-2.1087164474426374
7918,0.12338754143031933
7919,0.8670977562284953
7920,-2.010690683303811
7921,-1.9242943493929219
7922,-1.9242943493929219
7923,-2.8134663048018975
7924,0.2915407459761063
7925,0.6877312452085989
7926,0.3954641184283863
7927,-2.9637912322276407
7928,-0.26379177211538657
7929,-0.6935197894585027
7930,-1.9242943493929219
7931,-1.9242943493929219
7932,-1.0487837605398218
7933,-1.9242943493929219
7934,-1.9242943493929219
7935,-0.6516372822640389
7936,-1.9242943493929219
7937,-2.010690683303811
7938,0.32397542120677425
7939,-4.480172006224281
7940,-3.0061213232186224
7941,0.09667709019536218
7942,0.5097081672149497
7943,-1.9242943493929219
7944,-1.9242943493929219
7945,-1.9242943493929219
7946,0.797757932604473
7947,-1.9242943493929219
7948,0.3956890562823015
7949,-2.2012862518012812
7950,-1.9242943493929219
7951,-0.8560661465791897
7952,-1.9242943493929219
7953,-0.7790355145258516
7954,-1.928885310323064
7955,-1.9242943493929219
7956,-1.9242943493929219
7957,-0.6245756320683598
7958,0.13294180492964303
7959,-2.010690683303811
7960,-0.7790355145258516
7961,-0.3770297072515816
7962,-0.8560661465791897
7963,-1.9242943493929219
7964,-1.9242943493929219
7965,-1.9242943493929219
7966,-2.010690683303811
7967,-1.928885310323064
7968,-1.9242943493929219
7969,-2.1675269180665606
7970,-2.010690683303811
7971,0.5853764403374644
7972,-0.23468080392449603
7973,0.6877312452085989
7974,-2.010690683303811
7975,0.9695048511366294
7976,-1.9242943493929219
7977,0.14878200698932303
7978,-2.010690683303811
7979,-1.9242943493929219
7980,-1.9242943493929219
7981,-1.7740813241845077
7982,0.1583561685406002
7983,-1.9299733697522818
7984,-2.010690683303811
7985,-1.928885310323064
7986,-2.010690683303811
7987,0.26143826716008106
7988,-2.010690683303811
7989,0.7524957635283617
7990,-1.9242943493929219
7991,-1.9242943493929219
7992,-1.9242943493929219
7993,-1.9242943493929219
7994,0.7186669662523849
7995,-2.010690683303811
7996,-2.010690683303811
7997,-1.9242943493929219
7998,-1.9242943493929219
7999,-1.9242943493929219
8000,-0.47691369028591607
8001,-1.9242943493929219
8002,-1.8355372756609405
8003,-0.6245756320683598
8004,-2.010690683303811
8005,-1.9242943493929219
8006,-1.9242943493929219
8007,-4.505845405981558
8008,-2.010690683303811
8009,0.9695048511366294
8010,-0.23468080392449603
8011,-2.010690683303811
8012,-0.23209702351671901
8013,0.5600475059772567
8014,0.26143826716008106
8015,-0.34602540577981716
8016,-2.010690683303811
8017,-1.9242943493929219
8018,-0.2899984977601109
8019,0.19082705455880392
8020,-1.9242943493929219
8021,-2.367482882556337
8022,-1.9242943493929219
8023,-1.9242943493929219
8024,-1.9242943493929219
8025,-1.9242943493929219
8026,-1.9299733697522818
8027,-1.9242943493929219
8028,-2.010690683303811
8029,-2.010690683303811
8030,-1.9242943493929219
8031,0.1583561685406002
8032,-2.010690683303811
8033,-0.8560661465791897
8034,-1.9242943493929219
8035,-1.9242943493929219
8036,-0.9997175572448742
8037,-2.010690683303811
8038,0.6877312452085989
8039,-1.9242943493929219
8040,0.08955085633888615
8041,-1.9242943493929219
8042,-0.8560661465791897
8043,-1.9242943493929219
8044,-2.2012862518012812
8045,0.7524957635283617
8046,0.3740565166407607
8047,-2.010690683303811
8048,-2.010690683303811
8049,-2.010690683303811
8050,-0.2301622136502803
8051,-2.010690683303811
8052,-1.9242943493929219
8053,-0.8560661465791897
8054,-1.928885310323064
8055,-1.9242943493929219
8056,-1.928885310323064
8057,0.8805471233999141
8058,-0.30734735158315457
8059,-1.928885310323064
8060,-2.010690683303811
8061,0.26143826716008106
8062,-2.010690683303811
8063,0.9695048511366294
8064,-0.23209702351671901
8065,-1.9242943493929219
8066,-1.9242943493929219
8067,-4.920818753952375
8068,0.09667709019536218
8069,-0.5911324307062158
8070,-4.536107011014093
8071,-1.9242943493929219
8072,-1.9242943493929219
8073,-1.928885310323064
8074,-2.010690683303811
8075,-1.9242943493929219
8076,-2.1675269180665606
8077,-2.010690683303811
8078,-1.9242943493929219
8079,-1.9242943493929219
8080,-1.9242943493929219
8081,-1.0183293090992367
8082,-4.536107011014093
8083,0.3956890562823015
8084,-1.928885310323064
8085,0.5982140916340452
8086,-1.9242943493929219
8087,-2.1087164474426374
8088,-3.4568946739773074
8089,0.21960584907836594
8090,-1.6885251727324837
8091,-1.9242943493929219
8092,-1.9242943493929219
8093,-1.9242943493929219
8094,-1.928885310323064
8095,-1.9242943493929219
8096,-2.010690683303811
8097,-1.9242943493929219
8098,-2.010690683303811
8099,-1.9242943493929219
8100,-2.010690683303811
8101,0.7026218670186682
8102,0.26143826716008106
8103,-2.010690683303811
8104,-1.9299733697522818
8105,-1.9242943493929219
8106,-4.480172006224281
8107,-1.9242943493929219
8108,-1.9242943493929219
8109,-2.010690683303811
8110,-2.010690683303811
8111,-0.6245756320683598
8112,-1.9242943493929219
8113,-1.9242943493929219
8114,-2.1087164474426374
8115,-2.010690683303811
8116,-2.1087164474426374
8117,0.03842326470642943
8118,-1.9242943493929219
8119,-1.9242943493929219
8120,-2.010690683303811
8121,0.2123129953599561
8122,-1.9242943493929219
8123,-1.9299733697522818
8124,0.26143826716008106
8125,-1.9299733697522818
8126,-0.20150086551924387
8127,-1.9242943493929219
8128,-1.0487837605398218
8129,-2.010690683303811
8130,-2.010690683303811
8131,0.2123129953599561
8132,0.3121588445604238
8133,-1.9242943493929219
8134,0.5947591766098989
8135,-1.0487837605398218
8136,-1.928885310323064
8137,-2.010690683303811
8138,-0.7832697971755075
8139,-1.9242943493929219
8140,-2.010690683303811
8141,-0.6935197894585027
8142,-1.9242943493929219
8143,-2.1087164474426374
8144,-1.9242943493929219
8145,-1.9242943493929219
8146,-2.010690683303811
8147,-2.010690683303811
8148,-1.9242943493929219
8149,-1.9348003751991851
8150,-1.9242943493929219
8151,-1.9242943493929219
8152,-1.928885310323064
8153,-2.010690683303811
8154,-1.9242943493929219
8155,-2.010690683303811
8156,-2.010690683303811
8157,0.8714959265558458
8158,-3.486757089028058
8159,-2.010690683303811
8160,0.6164494990274947
8161,-2.026961832850628
8162,-0.6245756320683598
8163,-1.9242943493929219
8164,-1.9242943493929219
8165,0.09667709019536218
8166,0.18299447492797363
8167,-0.035777296306412514
8168,-1.928885310323064
8169,-3.1736569250769717
8170,-0.8560661465791897
8171,0.22052880972500694
8172,-1.8181358406985604
8173,-1.9242943493929219
8174,-0.847955246902788
8175,-2.010690683303811
8176,-1.928885310323064
8177,-1.9242943493929219
8178,-2.010690683303811
8179,-1.9242943493929219
8180,0.5706532083111681
8181,0.6877312452085989
8182,-1.9242943493929219
8183,-2.010690683303811
8184,-1.9242943493929219
8185,-1.9242943493929219
8186,-1.7740813241845077
8187,-2.010690683303811
8188,0.16038491853175
8189,-2.1087164474426374
8190,-1.9242943493929219
8191,-1.831011046032215
8192,-0.12491183666213224
8193,-1.9242943493929219
8194,0.08955085633888615
8195,0.9695048511366294
8196,0.8748531039409692
8197,0.3956890562823015
8198,-0.2230401051365961
8199,-1.9242943493929219
8200,-1.928885310323064
8201,-2.010690683303811
8202,-2.2543403983367356
8203,-0.20150086551924387
8204,-2.1087164474426374
8205,-0.019320749825515317
8206,-1.9242943493929219
8207,-1.9299733697522818
8208,-1.9242943493929219
8209,0.6295908096085336
8210,-1.9348003751991851
8211,-1.9242943493929219
8212,-1.9242943493929219
8213,-0.8560661465791897
8214,-1.8886321524512482
8215,0.57399713396701
8216,-1.9242943493929219
8217,-0.23209702351671901
8218,0.6916020844562512
8219,-1.9095632210436246
8220,0.03842326470642943
8221,-0.23209702351671901
8222,-1.082423906263145
8223,-2.010690683303811
8224,-1.9242943493929219
8225,-1.9242943493929219
8226,-2.010690683303811
8227,-2.010690683303811
8228,-1.928885310323064
8229,-0.6935197894585027
8230,-2.8353156006982143
8231,-1.9242943493929219
8232,-1.9242943493929219
8233,-1.9242943493929219
8234,-1.9095632210436246
8235,-0.15303616029715286
8236,-1.9242943493929219
8237,-1.9242943493929219
8238,-2.0825906025209324
8239,-1.9242943493929219
8240,-5.209714835966758
8241,-2.1087164474426374
8242,-1.7727305862279459
8243,-2.010690683303811
8244,-0.7790355145258516
8245,-0.5557573827020323
8246,-1.2367378637172488
8247,-1.9242943493929219
8248,-2.010690683303811
8249,-2.010690683303811
8250,-2.010690683303811
8251,-1.7740813241845077
8252,0.5853764403374644
8253,-1.9242943493929219
8254,-0.6935197894585027
8255,-2.010690683303811
8256,-0.7790355145258516
8257,-0.23468080392449603
8258,-1.0487837605398218
8259,-0.23813114773477279
8260,0.38810234274707084
8261,-1.9242943493929219
8262,-1.9242943493929219
8263,-2.010690683303811
8264,0.4782686079728252
8265,-1.8930915964719943
8266,-1.9242943493929219
8267,-1.928885310323064
8268,-0.12491183666213224
8269,0.5736504097008133
8270,0.19196532110837924
8271,0.4069158886782784
8272,-1.9242943493929219
8273,-3.35549838824151
8274,0.6650912624011712
8275,-0.23168142617210236
8276,-4.920818753952375
8277,0.26143826716008106
8278,-1.928885310323064
8279,-1.6537430504579647
8280,0.4234445876811972
8281,-1.9242943493929219
8282,-1.9299733697522818
8283,-1.9242943493929219
8284,-2.026961832850628
8285,-2.010690683303811
8286,-2.010690683303811
8287,0.5052142107450673
8288,-2.010690683303811
8289,-2.010690683303811
8290,-0.7832697971755075
8291,-2.010690683303811
8292,-2.010690683303811
8293,0.3121588445604238
8294,-1.9242943493929219
8295,-2.010690683303811
8296,0.48443255313033046
8297,-4.480172006224281
8298,0.07713694276989094
8299,-2.010690683303811
8300,-1.9299733697522818
8301,0.09667709019536218
8302,0.8670977562284953
8303,-2.010690683303811
8304,-2.010690683303811
8305,-1.928885310323064
8306,-1.9242943493929219
8307,-2.1087164474426374
8308,-1.0487837605398218
8309,0.3954641184283863
8310,0.46694358589599033
8311,-1.9242943493929219
8312,-1.928885310323064
8313,0.10519916388126219
8314,-0.7790355145258516
8315,-0.4912050612930699
8316,-1.9242943493929219
8317,-1.9242943493929219
8318,0.5853764403374644
8319,-2.010690683303811
8320,-2.0825906025209324
8321,-1.9242943493929219
8322,-4.536107011014093
8323,-0.8560661465791897
8324,-1.9242943493929219
8325,-2.010690683303811
8326,-1.9242943493929219
8327,-1.9242943493929219
8328,0.3956890562823015
8329,-2.010690683303811
8330,-0.30734735158315457
8331,-1.9242943493929219
8332,-1.9242943493929219
8333,-2.026961832850628
8334,0.6877312452085989
8335,-2.010690683303811
8336,0.6150504380311024
8337,0.9695048511366294
8338,-1.8930915964719943
8339,-1.9242943493929219
8340,-0.49645358028695885
8341,-1.1298380793684817
8342,0.1583561685406002
8343,-2.1087164474426374
8344,-1.9242943493929219
8345,-0.2709218728562226
8346,-0.49645358028695885
8347,0.15726301870350531
8348,-1.9242943493929219
8349,-0.31626367551236356
8350,-0.6245756320683598
8351,-1.9242943493929219
8352,-1.2367378637172488
8353,0.7524957635283617
8354,-1.9242943493929219
8355,0.9695048511366294
8356,-0.035777296306412514
8357,-2.010690683303811
8358,-1.9242943493929219
8359,-1.8627374103236138
8360,-1.9242943493929219
8361,0.5052142107450673
8362,-1.9242943493929219
8363,-0.4368029731838275
8364,-1.9242943493929219
8365,-1.9242943493929219
8366,0.7324508316166122
8367,0.26143826716008106
8368,-1.9242943493929219
8369,-2.026961832850628
8370,-2.010690683303811
8371,-0.5911324307062158
8372,-1.9242943493929219
8373,-1.9242943493929219
8374,-0.3411803635862763
8375,0.6149590690768238
8376,-1.9242943493929219
8377,-4.266802734893431
8378,-2.010690683303811
8379,-1.9299733697522818
8380,-1.8930915964719943
8381,-0.8560661465791897
8382,-2.010690683303811
8383,-2.010690683303811
8384,-1.9242943493929219
8385,-1.9242943493929219
8386,-1.9242943493929219
8387,0.09667709019536218
8388,-1.9242943493929219
8389,-1.9242943493929219
8390,0.3121588445604238
8391,-2.1087164474426374
8392,-2.010690683303811
8393,-2.010690683303811
8394,0.1032838733812927
8395,0.3954641184283863
8396,0.6322625439842172
8397,-2.010690683303811
8398,-2.010690683303811
8399,-2.010690683303811
8400,-2.367482882556337
8401,0.7660158374508788
8402,-1.9242943493929219
8403,0.528829078951955
8404,0.3954641184283863
8405,-1.9242943493929219
8406,-1.9242943493929219
8407,-1.9242943493929219
8408,-2.010690683303811
8409,-2.010690683303811
8410,-1.928885310323064
8411,-1.9242943493929219
8412,0.1583561685406002
8413,-2.010690683303811
8414,-2.010690683303811
8415,-0.9997175572448742
8416,-1.9242943493929219
8417,-1.9242943493929219
8418,-4.480172006224281
8419,-2.010690683303811
8420,-0.6245756320683598
8421,-1.9242943493929219
8422,-0.6935197894585027
8423,-1.9242943493929219
8424,-1.9242943493929219
8425,-2.026961832850628
8426,-0.6858652312476193
8427,-1.9242943493929219
8428,-1.9242943493929219
8429,-0.8560661465791897
8430,-4.505845405981558
8431,-2.010690683303811
8432,-1.9242943493929219
8433,-1.9242943493929219
8434,-1.9242943493929219
8435,-2.010690683303811
8436,-2.026961832850628
8437,-1.9348003751991851
8438,-1.9242943493929219
8439,-4.536107011014093
8440,-3.5936063122130317
8441,-1.9242943493929219
8442,-1.9242943493929219
8443,-1.9242943493929219
8444,-2.010690683303811
8445,0.4382289842915934
8446,-0.8560661465791897
8447,-1.9242943493929219
8448,-0.7790355145258516
8449,-1.9299733697522818
8450,-1.9242943493929219
8451,-1.9242943493929219
8452,-1.8930915964719943
8453,-1.9242943493929219
8454,-0.8560661465791897
8455,0.5953489608914642
8456,-1.9242943493929219
8457,-1.9095632210436246
8458,-1.9242943493929219
8459,0.5051456588326516
8460,-0.23468080392449603
8461,-1.9242943493929219
8462,-1.9242943493929219
8463,-0.9997175572448742
8464,-4.480172006224281
8465,-1.9242943493929219
8466,-1.8930915964719943
8467,-2.2012862518012812
8468,-1.9242943493929219
8469,-2.010690683303811
8470,0.641482058119551
8471,-2.010690683303811
8472,-2.010690683303811
8473,-2.010690683303811
8474,-1.9242943493929219
8475,-1.928885310323064
8476,-1.9242943493929219
8477,0.22052880972500694
8478,-2.010690683303811
8479,-1.9242943493929219
8480,0.0938300430422268
8481,-1.9242943493929219
8482,0.3121588445604238
8483,-2.1087164474426374
8484,-1.9299733697522818
8485,-2.8134663048018975
8486,-2.010690683303811
8487,-1.0348045287684344
8488,0.7527037731727193
8489,-1.8930915964719943
8490,-1.7740813241845077
8491,-2.010690683303811
8492,-2.010690683303811
8493,-1.9242943493929219
8494,-0.6935197894585027
8495,-1.9242943493929219
8496,-0.9997175572448742
8497,-1.8627374103236138
8498,0.19082705455880392
8499,-2.010690683303811
8500,-1.9242943493929219
8501,-2.1087164474426374
8502,-1.9242943493929219
8503,-1.9242943493929219
8504,0.528829078951955
8505,-1.9242943493929219
8506,0.4849793010779005
8507,0.9013026480235589
8508,-2.010690683303811
8509,0.7524957635283617
8510,-1.9242943493929219
8511,-2.010690683303811
8512,-0.8560661465791897
8513,-0.38060155420756847
8514,0.4849793010779005
8515,-1.9242943493929219
8516,-2.010690683303811
8517,-0.49645358028695885
8518,-1.9242943493929219
8519,-2.1087164474426374
8520,-2.010690683303811
8521,-1.9242943493929219
8522,-1.2862649851732098
8523,-2.010690683303811
8524,-2.010690683303811
8525,-1.928885310323064
8526,-1.9242943493929219
8527,-1.928885310323064
8528,0.7508186238393205
8529,-1.9242943493929219
8530,0.7017127417576229
8531,-1.9242943493929219
8532,-2.010690683303811
8533,-1.9348003751991851
8534,-0.2709218728562226
8535,-1.9242943493929219
8536,0.937018319850664
8537,-0.16107477656061792
8538,-1.9242943493929219
8539,-0.32327462038151106
8540,-0.5911324307062158
8541,-1.928885310323064
8542,-1.9242943493929219
8543,-0.8560661465791897
8544,-0.20150086551924387
8545,0.6149590690768238
8546,0.10396532639979934
8547,-1.928885310323064
8548,-2.010690683303811
8549,-2.026961832850628
8550,-1.7374972251822678
8551,-3.4411582822342446
8552,-2.010690683303811
8553,0.9360243881146049
8554,-1.9242943493929219
8555,-1.367956557776337
8556,-1.9242943493929219
8557,-0.8560661465791897
8558,-2.1087164474426374
8559,-1.928885310323064
8560,-1.2172487571003932
8561,-1.9242943493929219
8562,-2.010690683303811
8563,-1.9242943493929219
8564,-3.5936063122130317
8565,0.9479939383620184
8566,-1.928885310323064
8567,-2.1087164474426374
8568,-0.9052886573060936
8569,-0.4784083625705346
8570,-2.4030917531592824
8571,-0.23468080392449603
8572,-1.9299733697522818
8573,-2.010690683303811
8574,-1.9242943493929219
8575,-1.9299733697522818
8576,-2.1087164474426374
8577,-1.9242943493929219
8578,-1.9242943493929219
8579,-1.9242943493929219
8580,0.6877312452085989
8581,-2.010690683303811
8582,-2.367482882556337
8583,-1.2524626921509692
8584,0.26143826716008106
8585,-1.9409179425464136
8586,-2.026961832850628
8587,-1.9242943493929219
8588,-1.9242943493929219
8589,0.26143826716008106
8590,-0.2709218728562226
8591,-2.010690683303811
8592,-1.9242943493929219
8593,-1.9242943493929219
8594,-1.9299733697522818
8595,-2.026961832850628
8596,0.9695048511366294
8597,-1.9242943493929219
8598,-0.6210036648839166
8599,0.5982140916340452
8600,-1.9242943493929219
8601,-2.1087164474426374
8602,-1.928885310323064
8603,0.09667709019536218
8604,-1.9242943493929219
8605,0.838416230679082
8606,-1.928885310323064
8607,-1.9242943493929219
8608,-1.9242943493929219
8609,-1.9242943493929219
8610,-0.3854942269743998
8611,0.3045532270982135
8612,-2.010690683303811
8613,-1.9242943493929219
8614,-2.026961832850628
8615,-4.536107011014093
8616,-1.9242943493929219
8617,0.9695048511366294
8618,-0.6935197894585027
8619,-1.9242943493929219
8620,-1.9242943493929219
8621,-2.010690683303811
8622,-1.928885310323064
8623,-0.4784083625705346
8624,0.593453240211041
8625,-1.9242943493929219
8626,-2.010690683303811
8627,-1.9242943493929219
8628,-2.010690683303811
8629,0.3759044935428161
8630,-1.9242943493929219
8631,-2.010690683303811
8632,0.32397542120677425
8633,-2.026961832850628
8634,-1.9242943493929219
8635,-1.9242943493929219
8636,0.3956890562823015
8637,-1.928885310323064
8638,-0.6245756320683598
8639,-1.9242943493929219
8640,-0.8560661465791897
8641,-1.9242943493929219
8642,-0.9997175572448742
8643,0.6046527151533254
8644,-2.010690683303811
8645,0.046615787019204095
8646,-1.9242943493929219
8647,0.32397542120677425
8648,-2.010690683303811
8649,0.3121588445604238
8650,-0.6935197894585027
8651,0.9695048511366294
8652,-2.010690683303811
8653,-2.010690683303811
8654,-2.010690683303811
8655,-0.2709218728562226
8656,-1.9242943493929219
8657,-2.010690683303811
8658,-1.9242943493929219
8659,0.3759044935428161
8660,-2.2012862518012812
8661,-1.9242943493929219
8662,-2.1087164474426374
8663,-1.9242943493929219
8664,-1.9242943493929219
8665,-2.010690683303811
8666,-2.010690683303811
8667,0.08950703480675642
8668,-1.9242943493929219
8669,-2.010690683303811
8670,-5.642065152999546
8671,-2.010690683303811
8672,0.03842326470642943
8673,-2.010690683303811
8674,-4.536107011014093
8675,-0.5557573827020323
8676,-1.9242943493929219
8677,0.49573033476014927
8678,-2.1087164474426374
8679,-2.010690683303811
8680,0.1583561685406002
8681,-1.9242943493929219
8682,-1.9242943493929219
8683,-0.2709218728562226
8684,-2.010690683303811
8685,-2.010690683303811
8686,-2.1087164474426374
8687,-1.9299733697522818
8688,-1.9242943493929219
8689,-2.010690683303811
8690,0.762943699442996
8691,-1.9242943493929219
8692,-0.6935197894585027
8693,0.21622774907253958
8694,-0.17995091590682136
8695,-2.010690683303811
8696,-1.9242943493929219
8697,-1.9242943493929219
8698,0.6877312452085989
8699,-1.8930915964719943
8700,-0.6935197894585027
8701,-1.9242943493929219
8702,0.3121588445604238
8703,-1.928885310323064
8704,-1.9242943493929219
8705,-0.40748080482417204
8706,-0.8048383260540202
8707,-2.010690683303811
8708,0.7176853196791804
8709,-1.9242943493929219
8710,0.6295908096085336
8711,-2.010690683303811
8712,-2.010690683303811
8713,-1.9242943493929219
8714,-1.9242943493929219
8715,-1.2058938472273573
8716,-0.23468080392449603
8717,-2.026961832850628
8718,-0.6858652312476193
8719,-1.9242943493929219
8720,-1.9242943493929219
8721,0.26143826716008106
8722,0.7524957635283617
8723,-1.9242943493929219
8724,-2.010690683303811
8725,-2.010690683303811
8726,0.1583561685406002
8727,-2.2186292000254255
8728,-1.9242943493929219
8729,-1.9242943493929219
8730,-3.5936063122130317
8731,-1.9242943493929219
8732,0.4948976183029298
8733,-2.010690683303811
8734,-2.010690683303811
8735,-1.9242943493929219
8736,-2.010690683303811
8737,-2.010690683303811
8738,-1.9242943493929219
8739,-1.9242943493929219
8740,-1.9242943493929219
8741,-1.928885310323064
8742,-2.010690683303811
8743,-1.9242943493929219
8744,-1.9242943493929219
8745,-1.9242943493929219
8746,-2.010690683303811
8747,-0.616586968042042
8748,-1.8334490287844796
8749,-1.9242943493929219
8750,0.5853764403374644
8751,-1.9242943493929219
8752,-2.026961832850628
8753,-1.9242943493929219
8754,-1.9242943493929219
8755,-4.480172006224281
8756,0.26143826716008106
8757,-2.1087164474426374
8758,-1.9242943493929219
8759,-1.9242943493929219
8760,0.19082705455880392
8761,-1.9242943493929219
8762,-1.9242943493929219
8763,-1.9242943493929219
8764,-1.8930915964719943
8765,0.12686434560316062
8766,-0.23468080392449603
8767,-1.9242943493929219
8768,-1.9242943493929219
8769,-2.010690683303811
8770,-4.920818753952375
8771,-1.9242943493929219
8772,0.9695048511366294
8773,-1.9242943493929219
8774,0.5934787762258822
8775,-1.928885310323064
8776,-1.9242943493929219
8777,0.19082705455880392
8778,-1.9242943493929219
8779,-2.026961832850628
8780,-2.1087164474426374
8781,-1.9242943493929219
8782,-3.486757089028058
8783,-2.010690683303811
8784,-1.9242943493929219
8785,-0.6935197894585027
8786,-1.928885310323064
8787,-2.026961832850628
8788,-1.9242943493929219
8789,-0.6245756320683598
8790,-2.010690683303811
8791,-1.9242943493929219
8792,-2.010690683303811
8793,-2.010690683303811
8794,-2.010690683303811
8795,0.6150173080991983
8796,-1.9242943493929219
8797,-1.928885310323064
8798,-4.906578314837765
8799,-4.935542010773082
8800,-1.9242943493929219
8801,-1.9242943493929219
8802,-0.10326516239390196
8803,-2.010690683303811
8804,-1.9242943493929219
8805,0.7527037731727193
8806,-0.6245756320683598
8807,-2.026961832850628
8808,0.8670977562284953
8809,-1.9242943493929219
8810,-2.010690683303811
8811,-4.480172006224281
8812,-1.9242943493929219
8813,-2.010690683303811
8814,-1.9242943493929219
8815,0.7527037731727193
8816,0.6834233304604941
8817,-2.1087164474426374
8818,0.6167579469243385
8819,0.6877312452085989
8820,-2.010690683303811
8821,-1.659955242857497
8822,-1.9242943493929219
8823,0.8714959265558458
8824,-1.9242943493929219
8825,-1.9242943493929219
8826,-2.010690683303811
8827,-1.9242943493929219
8828,-1.9242943493929219
8829,0.5853764403374644
8830,-0.23468080392449603
8831,-0.0006737930796888269
8832,-1.9242943493929219
8833,-2.026961832850628
8834,-5.642065152999546
8835,-2.010690683303811
8836,0.6877312452085989
8837,-2.026961832850628
8838,-1.0487837605398218
8839,-2.010690683303811
8840,-0.32327462038151106
8841,0.26143826716008106
8842,-1.9242943493929219
8843,-2.010690683303811
8844,-1.8930915964719943
8845,-1.9242943493929219
8846,-1.9242943493929219
8847,-1.9242943493929219
8848,-2.010690683303811
8849,-2.010690683303811
8850,-1.082423906263145
8851,-2.010690683303811
8852,-2.010690683303811
8853,-1.9242943493929219
8854,-1.9299733697522818
8855,-2.010690683303811
8856,0.2915407459761063
8857,-1.9242943493929219
8858,-0.20150086551924387
8859,0.9695048511366294
8860,-1.928885310323064
8861,-4.536107011014093
8862,0.6487666489802836
8863,-2.026961832850628
8864,-1.9242943493929219
8865,-1.9242943493929219
8866,-2.010690683303811
8867,-1.9242943493929219
8868,0.09667709019536218
8869,-2.010690683303811
8870,0.09667709019536218
8871,-1.9242943493929219
8872,-0.23209702351671901
8873,0.17384946780160787
8874,0.6150504380311024
8875,-4.505845405981558
8876,-0.4368029731838275
8877,-1.864466487384757
8878,-1.928885310323064
8879,-2.026961832850628
8880,-2.010690683303811
8881,-1.9242943493929219
8882,-1.9242943493929219
8883,0.09667709019536218
8884,-1.9242943493929219
8885,-2.010690683303811
8886,-2.010690683303811
8887,-2.010690683303811
8888,-2.010690683303811
8889,0.6164494990274947
8890,-0.38060155420756847
8891,-2.010690683303811
8892,-4.536107011014093
8893,-1.9242943493929219
8894,-2.026961832850628
8895,-2.010690683303811
8896,-1.928885310323064
8897,0.26143826716008106
8898,-1.9242943493929219
8899,-0.8560661465791897
8900,-2.010690683303811
8901,-1.9242943493929219
8902,-1.9242943493929219
8903,-1.9242943493929219
8904,0.09667709019536218
8905,-2.010690683303811
8906,-0.8560661465791897
8907,-2.010690683303811
8908,-1.9242943493929219
8909,-0.5991576690675365
8910,-1.9242943493929219
8911,-1.9242943493929219
8912,-1.8627374103236138
8913,-1.0487837605398218
8914,-1.9299733697522818
8915,-1.9299733697522818
8916,-2.010690683303811
8917,-2.010690683303811
8918,-1.955783768366957
8919,-2.026961832850628
8920,0.6164494990274947
8921,-1.9242943493929219
8922,-2.010690683303811
8923,-1.9242943493929219
8924,-2.010690683303811
8925,-1.928885310323064
8926,0.12338754143031933
8927,-1.9242943493929219
8928,-1.9242943493929219
8929,0.03842326470642943
8930,-1.360993272595731
8931,-4.480172006224281
