NOC,Sport,Year,Gold,Silver,Bronze,No_Medal,Participants,Gold_per_Participant,Silver_per_Participant,Bronze_per_Participant,No_Medal_per_Participant,Weighted_Sum,Weighted_Sum_Diff
ROU,Boxing,2020,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
ROU,Boxing,2024,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
ROU,Canoeing,1952,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,
ROU,Canoeing,1956,4,0,0,0,5,0.8,0.0,0.0,0.0,3.2,-3.2
ROU,Canoeing,1960,0,0,1,0,11,0.0,0.0,0.09090909090909091,0.0,0.09090909090909091,3.1090909090909093
ROU,Canoeing,1964,0,2,7,0,11,0.0,0.18181818181818182,0.6363636363636364,0.0,1.0,-0.9090909090909091
ROU,Canoeing,1968,2,4,1,0,11,0.18181818181818182,0.36363636363636365,0.09090909090909091,0.0,1.5454545454545454,-0.5454545454545454
ROU,Canoeing,1972,1,6,2,0,11,0.09090909090909091,0.5454545454545454,0.18181818181818182,0.0,1.6363636363636365,-0.09090909090909105
ROU,Canoeing,1976,1,2,3,0,13,0.07692307692307693,0.15384615384615385,0.23076923076923078,0.0,0.8461538461538463,0.7902097902097902
ROU,Canoeing,1980,2,6,2,0,14,0.14285714285714285,0.42857142857142855,0.14285714285714285,0.0,1.5714285714285712,-0.7252747252747249
ROU,Canoeing,1984,6,2,1,0,14,0.42857142857142855,0.14285714285714285,0.07142857142857142,0.0,2.0714285714285716,-0.5000000000000004
ROU,Canoeing,1988,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,2.0714285714285716
ROU,Canoeing,1992,0,0,0,0,14,0.0,0.0,0.0,0.0,0.0,0.0
ROU,Canoeing,1996,0,2,2,0,14,0.0,0.14285714285714285,0.14285714285714285,0.0,0.42857142857142855,-0.42857142857142855
ROU,Canoeing,2000,2,0,6,0,13,0.15384615384615385,0.0,0.46153846153846156,0.0,1.076923076923077,-0.6483516483516485
ROU,Canoeing,2004,0,0,0,0,10,0.0,0.0,0.0,0.0,0.0,1.076923076923077
ROU,Canoeing,2008,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0
ROU,Canoeing,2012,0,0,0,0,11,0.0,0.0,0.0,0.0,0.0,0.0
ROU,Canoeing,2020,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,
ROU,Canoeing,2024,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0
ROU,Cycling,1952,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,
ROU,Cycling,1960,0,0,0,0,6,0.0,0.0,0.0,0.0,0.0,
ROU,Cycling,1964,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0
ROU,Cycling,1968,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
ROU,Cycling,1972,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
ROU,Cycling,1980,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,
ROU,Cycling,2004,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,
ROU,Cycling,2012,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,
ROU,Cycling,2016,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
ROU,Cycling Mountain Bike,2020,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,
ROU,Cycling Mountain Bike,2024,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
ROU,Cycling Road,2020,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,
ROU,Diving,1972,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,
ROU,Diving,1980,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,
ROU,Diving,1992,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,
ROU,Diving,1996,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0
ROU,Diving,2000,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0
ROU,Diving,2004,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
ROU,Diving,2008,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
ROU,Equestrian,1952,0,0,0,0,6,0.0,0.0,0.0,0.0,0.0,
ROU,Equestrian,1956,0,0,0,0,6,0.0,0.0,0.0,0.0,0.0,0.0
ROU,Equestrian,1960,0,0,0,0,7,0.0,0.0,0.0,0.0,0.0,0.0
ROU,Equestrian,1980,0,0,3,0,7,0.0,0.0,0.42857142857142855,0.0,0.42857142857142855,
ROU,Equestrian,2004,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,
ROU,Fencing,1952,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,
ROU,Fencing,1956,0,1,0,0,2,0.0,0.5,0.0,0.0,1.0,-1.0
ROU,Fencing,1960,0,0,1,0,15,0.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.9333333333333333
ROU,Fencing,1964,0,0,0,0,11,0.0,0.0,0.0,0.0,0.0,0.06666666666666667
ROU,Fencing,1968,1,0,5,0,10,0.1,0.0,0.5,0.0,0.9,-0.9
ROU,Fencing,1972,0,0,4,0,19,0.0,0.0,0.21052631578947367,0.0,0.21052631578947367,0.6894736842105263
ROU,Fencing,1976,0,0,5,0,18,0.0,0.0,0.2777777777777778,0.0,0.2777777777777778,-0.06725146198830412
ROU,Fencing,1980,0,0,0,0,18,0.0,0.0,0.0,0.0,0.0,0.2777777777777778
ROU,Fencing,1984,0,5,5,0,11,0.0,0.45454545454545453,0.45454545454545453,0.0,1.3636363636363635,-1.3636363636363635
ROU,Fencing,1988,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,1.3636363636363635
ROU,Fencing,1992,0,0,5,0,15,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,-0.3333333333333333
ROU,Fencing,1996,1,3,0,0,9,0.1111111111111111,0.3333333333333333,0.0,0.0,1.1111111111111112,-0.7777777777777779
ROU,Fencing,2000,1,0,0,0,5,0.2,0.0,0.0,0.0,0.8,0.3111111111111111
ROU,Fencing,2004,0,0,0,0,6,0.0,0.0,0.0,0.0,0.0,0.8
ROU,Fencing,2008,0,1,1,0,5,0.0,0.2,0.2,0.0,0.6000000000000001,-0.6000000000000001
ROU,Fencing,2012,0,4,0,0,10,0.0,0.4,0.0,0.0,0.8,-0.19999999999999996
ROU,Fencing,2016,4,0,0,0,6,0.6666666666666666,0.0,0.0,0.0,2.6666666666666665,-1.8666666666666665
ROU,Fencing,2020,0,1,0,0,2,0.0,0.5,0.0,0.0,1.0,1.6666666666666665
ROU,Fencing,2024,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0
ROU,Football,1952,0,0,0,0,11,0.0,0.0,0.0,0.0,0.0,
ROU,Football,1964,0,0,0,0,18,0.0,0.0,0.0,0.0,0.0,
ROU,Football,2020,0,0,0,0,22,0.0,0.0,0.0,0.0,0.0,
ROU,Gymnastics,1952,0,0,0,0,16,0.0,0.0,0.0,0.0,0.0,
ROU,Gymnastics,1956,0,0,7,0,6,0.0,0.0,1.1666666666666667,0.0,1.1666666666666667,-1.1666666666666667
ROU,Gymnastics,1960,0,0,6,0,6,0.0,0.0,1.0,0.0,1.0,0.16666666666666674
ROU,Gymnastics,1964,0,0,0,0,12,0.0,0.0,0.0,0.0,0.0,1.0
ROU,Gymnastics,1972,0,0,0,0,12,0.0,0.0,0.0,0.0,0.0,
ROU,Gymnastics,1976,3,7,3,0,12,0.25,0.5833333333333334,0.25,0.0,2.416666666666667,-2.416666666666667
ROU,Gymnastics,1980,2,8,2,0,12,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.0,2.1666666666666665,0.25000000000000044
ROU,Gymnastics,1984,10,2,2,0,10,1.0,0.2,0.2,0.0,4.6000000000000005,-2.433333333333334
ROU,Gymnastics,1988,3,8,3,0,12,0.25,0.6666666666666666,0.25,0.0,2.583333333333333,2.0166666666666675
ROU,Gymnastics,1992,2,6,2,0,14,0.14285714285714285,0.42857142857142855,0.14285714285714285,0.0,1.5714285714285712,1.0119047619047619
ROU,Gymnastics,1996,1,4,10,0,15,0.06666666666666667,0.26666666666666666,0.6666666666666666,0.0,1.4666666666666668,0.10476190476190439
ROU,Gymnastics,2000,8,2,1,0,11,0.7272727272727273,0.18181818181818182,0.09090909090909091,0.0,3.3636363636363638,-1.896969696969697
ROU,Gymnastics,2004,9,3,8,0,12,0.75,0.25,0.6666666666666666,0.0,4.166666666666667,-0.8030303030303032
ROU,Gymnastics,2008,1,0,6,0,12,0.08333333333333333,0.0,0.5,0.0,0.8333333333333333,3.333333333333334
ROU,Gymnastics,2012,1,1,5,0,10,0.1,0.1,0.5,0.0,1.1,-0.26666666666666683
ROU,Gymnastics,2016,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,1.1
ROU,Gymnastics,2020,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0
ROU,Gymnastics,2024,0,0,1,0,7,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,-0.14285714285714285
ROU,Handball,1972,0,0,15,0,15,0.0,0.0,1.0,0.0,1.0,
ROU,Handball,1976,0,14,0,0,28,0.0,0.5,0.0,0.0,1.0,0.0
ROU,Handball,1980,0,0,14,0,14,0.0,0.0,1.0,0.0,1.0,0.0
ROU,Handball,1984,0,0,15,0,15,0.0,0.0,1.0,0.0,1.0,0.0
ROU,Handball,1992,0,0,0,0,15,0.0,0.0,0.0,0.0,0.0,
ROU,Handball,2000,0,0,0,0,14,0.0,0.0,0.0,0.0,0.0,
ROU,Handball,2008,0,0,0,0,15,0.0,0.0,0.0,0.0,0.0,
ROU,Handball,2016,0,0,0,0,14,0.0,0.0,0.0,0.0,0.0,
ROU,Judo,1980,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,
ROU,Judo,1984,0,0,2,0,3,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,-0.6666666666666666
ROU,Judo,1992,0,0,0,0,6,0.0,0.0,0.0,0.0,0.0,
ROU,Judo,1996,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0
ROU,Judo,2000,0,0,1,0,7,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,-0.14285714285714285
ROU,Judo,2004,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.14285714285714285
ROU,Judo,2008,1,0,0,0,2,0.5,0.0,0.0,0.0,2.0,-2.0
ROU,Judo,2012,0,2,0,0,6,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,1.3333333333333335
ROU,Judo,2016,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.6666666666666666
ROU,Judo,2020,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0
ROU,Judo,2024,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
ROU,Modern Pentathlon,1956,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,
ROU,Modern Pentathlon,1972,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,
ROU,Modern Pentathlon,1980,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,
ROU,Modern Pentathlon,1992,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,
ROU,Modern Pentathlon,1996,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
ROU,Modern Pentathlon,2000,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
ROU,Rowing,1952,0,0,0,0,9,0.0,0.0,0.0,0.0,0.0,
ROU,Rowing,1960,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,
ROU,Rowing,1964,0,0,0,0,7,0.0,0.0,0.0,0.0,0.0,0.0
ROU,Rowing,1968,0,0,0,0,14,0.0,0.0,0.0,0.0,0.0,0.0
ROU,Rowing,1972,0,0,3,0,9,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,-0.3333333333333333
ROU,Rowing,1976,0,0,5,0,21,0.0,0.0,0.23809523809523808,0.0,0.23809523809523808,0.09523809523809523
ROU,Rowing,1980,1,0,11,0,33,0.030303030303030304,0.0,0.3333333333333333,0.0,0.45454545454545453,-0.21645021645021645
ROU,Rowing,1984,17,12,0,0,28,0.6071428571428571,0.42857142857142855,0.0,0.0,3.2857142857142856,-2.831168831168831
ROU,Rowing,1988,2,22,12,0,26,0.07692307692307693,0.8461538461538461,0.46153846153846156,0.0,2.4615384615384617,0.8241758241758239
ROU,Rowing,1992,6,24,3,0,32,0.1875,0.75,0.09375,0.0,2.34375,0.11778846153846168
ROU,Rowing,1996,11,0,0,0,30,0.36666666666666664,0.0,0.0,0.0,1.4666666666666666,0.8770833333333334
ROU,Rowing,2000,13,0,0,0,28,0.4642857142857143,0.0,0.0,0.0,1.8571428571428572,-0.39047619047619064
ROU,Rowing,2004,13,0,0,0,17,0.7647058823529411,0.0,0.0,0.0,3.0588235294117645,-1.2016806722689073
ROU,Rowing,2008,2,0,9,0,11,0.18181818181818182,0.0,0.8181818181818182,0.0,1.5454545454545454,1.513368983957219
ROU,Rowing,2012,0,0,0,0,15,0.0,0.0,0.0,0.0,0.0,1.5454545454545454
ROU,Rowing,2016,0,0,9,0,17,0.0,0.0,0.5294117647058824,0.0,0.5294117647058824,-0.5294117647058824
ROU,Rowing,2020,2,6,0,0,36,0.05555555555555555,0.16666666666666666,0.0,0.0,0.5555555555555556,-0.02614379084967322
ROU,Rowing,2024,11,6,0,0,35,0.3142857142857143,0.17142857142857143,0.0,0.0,1.6,-1.0444444444444445
ROU,Sailing,1980,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,
ROU,Sailing,1996,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,
ROU,Sailing,2024,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,
ROU,Shooting,1952,1,0,1,0,4,0.25,0.0,0.25,0.0,1.25,
ROU,Shooting,1956,1,0,1,0,4,0.25,0.0,0.25,0.0,1.25,0.0
ROU,Shooting,1960,1,0,0,0,9,0.1111111111111111,0.0,0.0,0.0,0.4444444444444444,0.8055555555555556
ROU,Shooting,1964,0,1,0,0,9,0.0,0.1111111111111111,0.0,0.0,0.2222222222222222,0.2222222222222222
ROU,Shooting,1968,0,1,0,0,12,0.0,0.08333333333333333,0.0,0.0,0.16666666666666666,0.05555555555555555
ROU,Shooting,1972,0,1,1,0,10,0.0,0.1,0.1,0.0,0.30000000000000004,-0.1333333333333334
ROU,Shooting,1976,0,0,0,0,7,0.0,0.0,0.0,0.0,0.0,0.30000000000000004
ROU,Shooting,1980,1,0,0,0,5,0.2,0.0,0.0,0.0,0.8,-0.8
ROU,Shooting,1984,0,1,0,0,6,0.0,0.16666666666666666,0.0,0.0,0.3333333333333333,0.46666666666666673
ROU,Shooting,1988,1,0,0,0,3,0.3333333333333333,0.0,0.0,0.0,1.3333333333333333,-1.0
ROU,Shooting,1992,0,0,1,0,5,0.0,0.0,0.2,0.0,0.2,1.1333333333333333
ROU,Shooting,1996,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.2
ROU,Shooting,2000,0,0,1,0,3,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,-0.3333333333333333
ROU,Shooting,2004,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
ROU,Shooting,2008,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0
ROU,Shooting,2012,1,0,0,0,2,0.5,0.0,0.0,0.0,2.0,-2.0
ROU,Shooting,2016,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,2.0
ROU,Shooting,2020,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
ROU,Swimming,1952,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,
ROU,Swimming,1956,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
ROU,Swimming,1960,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
ROU,Swimming,1968,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,
ROU,Swimming,1972,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0
ROU,Swimming,1980,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,
ROU,Swimming,1984,0,0,1,0,2,0.0,0.0,0.5,0.0,0.5,-0.5
ROU,Swimming,1988,0,1,1,0,5,0.0,0.2,0.2,0.0,0.6000000000000001,-0.10000000000000009
ROU,Swimming,1992,0,0,0,0,10,0.0,0.0,0.0,0.0,0.0,0.6000000000000001
ROU,Swimming,1996,0,0,0,0,14,0.0,0.0,0.0,0.0,0.0,0.0
ROU,Swimming,2000,2,1,1,0,11,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.0,1.0,-1.0
ROU,Swimming,2004,1,0,1,0,7,0.14285714285714285,0.0,0.14285714285714285,0.0,0.7142857142857142,0.2857142857142858
ROU,Swimming,2008,0,0,0,0,6,0.0,0.0,0.0,0.0,0.0,0.7142857142857142
ROU,Swimming,2012,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0
ROU,Swimming,2016,0,0,0,0,6,0.0,0.0,0.0,0.0,0.0,0.0
ROU,Swimming,2020,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0
ROU,Swimming,2024,1,0,1,0,3,0.3333333333333333,0.0,0.3333333333333333,0.0,1.6666666666666665,-1.6666666666666665
ROU,Table Tennis,1992,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,
ROU,Table Tennis,1996,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0
ROU,Table Tennis,2000,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0
ROU,Table Tennis,2004,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0
ROU,Table Tennis,2008,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0
ROU,Table Tennis,2012,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0
ROU,Table Tennis,2016,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0
ROU,Table Tennis,2020,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0
ROU,Table Tennis,2024,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0
ROU,Tennis,1992,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,
ROU,Tennis,1996,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0
ROU,Tennis,2000,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0
ROU,Tennis,2004,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
ROU,Tennis,2008,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
ROU,Tennis,2012,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0
ROU,Tennis,2016,0,2,0,0,6,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,-0.6666666666666666
ROU,Tennis,2020,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.6666666666666666
ROU,Tennis,2024,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0
ROU,Triathlon,2020,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,
ROU,Triathlon,2024,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
ROU,Volleyball,1964,0,0,0,0,21,0.0,0.0,0.0,0.0,0.0,
ROU,Volleyball,1972,0,0,0,0,11,0.0,0.0,0.0,0.0,0.0,
ROU,Volleyball,1980,0,0,10,0,22,0.0,0.0,0.45454545454545453,0.0,0.45454545454545453,
ROU,Water Polo,1952,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,
ROU,Water Polo,1956,0,0,0,0,9,0.0,0.0,0.0,0.0,0.0,0.0
ROU,Water Polo,1960,0,0,0,0,7,0.0,0.0,0.0,0.0,0.0,0.0
ROU,Water Polo,1964,0,0,0,0,10,0.0,0.0,0.0,0.0,0.0,0.0
ROU,Water Polo,1972,0,0,0,0,11,0.0,0.0,0.0,0.0,0.0,
ROU,Water Polo,1976,0,0,0,0,11,0.0,0.0,0.0,0.0,0.0,0.0
ROU,Water Polo,1980,0,0,0,0,11,0.0,0.0,0.0,0.0,0.0,0.0
ROU,Water Polo,1996,0,0,0,0,13,0.0,0.0,0.0,0.0,0.0,
ROU,Water Polo,2012,0,0,0,0,13,0.0,0.0,0.0,0.0,0.0,
ROU,Water Polo,2024,0,0,0,0,13,0.0,0.0,0.0,0.0,0.0,
ROU,Weightlifting,1952,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,
ROU,Weightlifting,1960,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,
ROU,Weightlifting,1964,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
ROU,Weightlifting,1972,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,
ROU,Weightlifting,1976,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
ROU,Weightlifting,1980,0,0,0,0,10,0.0,0.0,0.0,0.0,0.0,0.0
ROU,Weightlifting,1984,2,5,1,0,10,0.2,0.5,0.1,0.0,1.9000000000000001,-1.9000000000000001
ROU,Weightlifting,1988,0,1,0,0,4,0.0,0.25,0.0,0.0,0.5,1.4000000000000001
ROU,Weightlifting,1992,0,0,1,0,6,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.33333333333333337
ROU,Weightlifting,1996,0,0,1,0,5,0.0,0.0,0.2,0.0,0.2,-0.033333333333333354
ROU,Weightlifting,2000,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.2
ROU,Weightlifting,2004,0,0,0,0,7,0.0,0.0,0.0,0.0,0.0,0.0
ROU,Weightlifting,2008,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0
ROU,Weightlifting,2012,0,1,1,0,4,0.0,0.25,0.25,0.0,0.75,-0.75
ROU,Weightlifting,2016,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.75
ROU,Weightlifting,2024,0,1,0,0,2,0.0,0.5,0.0,0.0,1.0,
ROU,Wrestling,1952,0,0,0,0,7,0.0,0.0,0.0,0.0,0.0,
ROU,Wrestling,1956,0,0,1,0,4,0.0,0.0,0.25,0.0,0.25,-0.25
ROU,Wrestling,1960,1,1,1,0,7,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,1.0,-0.75
ROU,Wrestling,1964,0,1,2,0,11,0.0,0.09090909090909091,0.18181818181818182,0.0,0.36363636363636365,0.6363636363636364
ROU,Wrestling,1968,0,1,2,0,12,0.0,0.08333333333333333,0.16666666666666666,0.0,0.3333333333333333,0.03030303030303033
ROU,Wrestling,1972,2,0,2,0,20,0.1,0.0,0.1,0.0,0.5,-0.16666666666666669
ROU,Wrestling,1976,0,3,3,0,19,0.0,0.15789473684210525,0.15789473684210525,0.0,0.47368421052631576,0.026315789473684237
ROU,Wrestling,1980,1,1,2,0,20,0.05,0.05,0.1,0.0,0.4,0.07368421052631574
ROU,Wrestling,1984,2,1,3,0,10,0.2,0.1,0.3,0.0,1.3,-0.9
ROU,Wrestling,1988,1,0,0,0,4,0.25,0.0,0.0,0.0,1.0,0.30000000000000004
ROU,Wrestling,1992,0,0,1,0,11,0.0,0.0,0.09090909090909091,0.0,0.09090909090909091,0.9090909090909091
ROU,Wrestling,1996,0,0,0,0,10,0.0,0.0,0.0,0.0,0.0,0.09090909090909091
ROU,Wrestling,2000,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0
ROU,Wrestling,2004,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0
ROU,Wrestling,2008,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0
ROU,Wrestling,2012,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
ROU,Wrestling,2016,0,0,1,0,5,0.0,0.0,0.2,0.0,0.2,-0.2
ROU,Wrestling,2020,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.2
ROU,Wrestling,2024,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0
RSA,Archery,1992,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,
RSA,Archery,1996,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0
RSA,Archery,2000,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
RSA,Archery,2004,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
RSA,Archery,2008,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
RSA,Archery,2012,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
RSA,Archery,2024,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,
RSA,Artistic Swimming,2020,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,
RSA,Athletics,1952,1,1,0,0,13,0.07692307692307693,0.07692307692307693,0.0,0.0,0.46153846153846156,
RSA,Athletics,1956,0,0,0,0,9,0.0,0.0,0.0,0.0,0.0,0.46153846153846156
RSA,Athletics,1960,0,0,1,0,7,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,-0.14285714285714285
RSA,Athletics,1992,0,1,0,0,16,0.0,0.0625,0.0,0.0,0.125,
RSA,Athletics,1996,1,1,0,0,22,0.045454545454545456,0.045454545454545456,0.0,0.0,0.2727272727272727,-0.1477272727272727
RSA,Athletics,2000,0,1,2,0,23,0.0,0.043478260869565216,0.08695652173913043,0.0,0.17391304347826086,0.09881422924901184
RSA,Athletics,2004,0,2,0,0,32,0.0,0.0625,0.0,0.0,0.125,0.048913043478260865
RSA,Athletics,2008,0,1,0,0,23,0.0,0.043478260869565216,0.0,0.0,0.08695652173913043,0.03804347826086957
RSA,Athletics,2012,0,1,0,0,20,0.0,0.05,0.0,0.0,0.1,-0.013043478260869573
RSA,Athletics,2016,2,2,0,0,38,0.05263157894736842,0.05263157894736842,0.0,0.0,0.3157894736842105,-0.2157894736842105
RSA,Athletics,2020,0,0,0,0,31,0.0,0.0,0.0,0.0,0.0,0.3157894736842105
RSA,Athletics,2024,0,5,0,0,34,0.0,0.14705882352941177,0.0,0.0,0.29411764705882354,-0.29411764705882354
RSA,Badminton,1992,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,
RSA,Badminton,2004,0,0,0,0,6,0.0,0.0,0.0,0.0,0.0,
RSA,Badminton,2008,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0
RSA,Badminton,2012,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0
RSA,Badminton,2016,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
RSA,Badminton,2024,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,
RSA,Baseball,2000,0,0,0,0,24,0.0,0.0,0.0,0.0,0.0,
RSA,Beach Volleyball,2004,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,
RSA,Beach Volleyball,2008,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
RSA,Beach Volleyball,2012,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
RSA,Boxing,1952,0,1,3,0,8,0.0,0.125,0.375,0.0,0.625,
RSA,Boxing,1956,0,0,2,0,7,0.0,0.0,0.2857142857142857,0.0,0.2857142857142857,0.3392857142857143
RSA,Boxing,1960,0,1,1,0,8,0.0,0.125,0.125,0.0,0.375,-0.0892857142857143
RSA,Boxing,1992,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,
RSA,Boxing,1996,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0
RSA,Boxing,2000,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0
RSA,Boxing,2004,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0
RSA,Boxing,2008,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
RSA,Boxing,2012,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
