NOC,Sport,Year,old,new
COL,Judo,2020,0,1
COL,Shooting,2020,0,1
COL,Skateboarding,2020,0,1
COL,Swimming,2020,0,2
COL,Taekwondo,2020,0,2
COL,Tennis,2020,0,4
COL,Weightlifting,2020,0,3
COL,Wrestling,2020,0,3
COM,Athletics,2020,0,2
COM,Judo,2020,0,1
CPV,Athletics,2020,0,1
CPV,Boxing,2020,0,1
CPV,Gymnastics,2020,0,1
CPV,Judo,2020,0,1
CPV,Swimming,2020,0,2
CRC,Athletics,2020,0,3
CRC,Cycling BMX Freestyle,2020,0,1
CRC,Cycling Road,2020,0,2
CRC,Gymnastics,2020,0,1
CRC,Judo,2020,0,1
CRC,Surfing,2020,0,3
CRC,Swimming,2020,0,2
CRC,Taekwondo,2020,0,1
CRO,Athletics,2020,0,7
CRO,Boxing,2020,0,2
CRO,Canoeing,2020,0,3
CRO,Cycling Road,2020,0,1
CRO,Gymnastics,2020,0,2
CRO,Judo,2020,0,3
CRO,Karate,2020,0,1
CRO,Rowing,2020,0,3
CRO,Sailing,2020,0,4
CRO,Shooting,2020,0,4
CRO,Swimming,2020,0,2
CRO,Table Tennis,2020,0,3
CRO,Taekwondo,2020,0,4
CRO,Tennis,2020,0,6
CRO,Water Polo,2020,0,13
CRO,Wrestling,2020,0,2
CUB,Athletics,2020,0,18
CUB,Beach Volleyball,2020,0,2
CUB,Boxing,2020,0,7
CUB,Canoeing,2020,0,5
CUB,Cycling Road,2020,0,1
CUB,Gymnastics,2020,0,1
CUB,Judo,2020,0,6
CUB,Modern Pentathlon,2020,0,2
CUB,Rowing,2020,0,1
CUB,Shooting,2020,0,5
CUB,Swimming,2020,0,2
CUB,Table Tennis,2020,0,2
CUB,Taekwondo,2020,0,1
CUB,Weightlifting,2020,0,4
CUB,Wrestling,2020,0,12
CYP,Athletics,2020,0,3
CYP,Cycling Road,2020,0,1
CYP,Gymnastics,2020,0,1
CYP,Sailing,2020,0,4
CYP,Shooting,2020,0,4
CYP,Swimming,2020,0,2
CZE,Archery,2020,0,1
CZE,Athletics,2020,0,28
CZE,Basketball,2020,0,12
CZE,Beach Volleyball,2020,0,4
CZE,Canoeing,2020,0,8
CZE,Cycling Mountain Bike,2020,0,2
CZE,Cycling Road,2020,0,4
CZE,Cycling Track,2020,0,1
CZE,Equestrian,2020,0,6
CZE,Fencing,2020,0,2
CZE,Golf,2020,0,2
CZE,Gymnastics,2020,0,2
CZE,Judo,2020,0,2
CZE,Marathon Swimming,2020,0,1
CZE,Modern Pentathlon,2020,0,2
CZE,Rowing,2020,0,7
CZE,Sailing,2020,0,1
CZE,Shooting,2020,0,8
CZE,Sport Climbing,2020,0,1
CZE,Swimming,2020,0,8
CZE,Table Tennis,2020,0,3
CZE,Tennis,2020,0,6
CZE,Triathlon,2020,0,2
CZE,Weightlifting,2020,0,1
CZE,Wrestling,2020,0,1
DEN,Archery,2020,0,1
DEN,Athletics,2020,0,15
DEN,Badminton,2020,0,9
DEN,Canoeing,2020,0,4
DEN,Cycling BMX Racing,2020,0,1
DEN,Cycling Mountain Bike,2020,0,3
DEN,Cycling Road,2020,0,6
DEN,Cycling Track,2020,0,8
DEN,Equestrian,2020,0,6
DEN,Golf,2020,0,4
DEN,Handball,2020,0,15
DEN,Judo,2020,0,1
DEN,Rowing,2020,0,9
DEN,Sailing,2020,0,8
DEN,Shooting,2020,0,4
DEN,Skateboarding,2020,0,1
DEN,Swimming,2020,0,11
DEN,Table Tennis,2020,0,1
DEN,Wrestling,2020,0,1
DJI,Athletics,2020,0,2
DJI,Judo,2020,0,1
DJI,Swimming,2020,0,1
DMA,Athletics,2020,0,2
DOM,Athletics,2020,0,8
DOM,Boxing,2020,0,7
DOM,Diving,2020,0,1
DOM,Equestrian,2020,0,2
DOM,Judo,2020,0,1
DOM,Rowing,2020,0,1
DOM,Softball,2020,0,24
DOM,Swimming,2020,0,2
DOM,Taekwondo,2020,0,3
DOM,Volleyball,2020,0,12
DOM,Weightlifting,2020,0,5
ECU,Archery,2020,0,1
ECU,Athletics,2020,0,17
ECU,Boxing,2020,0,4
ECU,Cycling BMX Racing,2020,0,2
ECU,Cycling Road,2020,0,2
ECU,Equestrian,2020,0,1
ECU,Golf,2020,0,1
ECU,Judo,2020,0,3
ECU,Marathon Swimming,2020,0,2
ECU,Modern Pentathlon,2020,0,1
ECU,Shooting,2020,0,2
ECU,Surfing,2020,0,1
ECU,Swimming,2020,0,2
ECU,Table Tennis,2020,0,1
ECU,Triathlon,2020,0,1
ECU,Weightlifting,2020,0,4
ECU,Wrestling,2020,0,2
EGY,Archery,2020,0,2
EGY,Artistic Swimming,2020,0,8
EGY,Athletics,2020,0,4
EGY,Badminton,2020,0,3
EGY,Boxing,2020,0,2
EGY,Canoeing,2020,0,2
EGY,Cycling Track,2020,0,1
EGY,Diving,2020,0,2
EGY,Equestrian,2020,0,4
EGY,Fencing,2020,0,15
EGY,Football,2020,0,22
EGY,Gymnastics,2020,0,11
EGY,Handball,2020,0,15
EGY,Judo,2020,0,3
EGY,Karate,2020,0,5
EGY,Modern Pentathlon,2020,0,4
EGY,Rowing,2020,0,1
EGY,Sailing,2020,0,2
EGY,Shooting,2020,0,11
EGY,Swimming,2020,0,4
EGY,Table Tennis,2020,0,6
EGY,Taekwondo,2020,0,4
EGY,Tennis,2020,0,2
EGY,Triathlon,2020,0,1
EGY,Wrestling,2020,0,8
EOR,Athletics,2020,0,7
EOR,Badminton,2020,0,1
EOR,Boxing,2020,0,2
EOR,Canoeing,2020,0,1
EOR,Cycling Road,2020,0,2
EOR,Judo,2020,0,6
EOR,Karate,2020,0,2
EOR,Shooting,2020,0,1
EOR,Swimming,2020,0,2
EOR,Taekwondo,2020,0,3
EOR,Weightlifting,2020,0,1
EOR,Wrestling,2020,0,1
ERI,Athletics,2020,0,9
ERI,Cycling Road,2020,0,3
ERI,Swimming,2020,0,1
ESA,Athletics,2020,0,1
ESA,Boxing,2020,0,1
ESA,Sailing,2020,0,1
ESA,Swimming,2020,0,2
ESP,Archery,2020,0,2
ESP,Artistic Swimming,2020,0,8
ESP,Athletics,2020,0,56
ESP,Badminton,2020,0,2
ESP,Basketball,2020,0,24
ESP,Beach Volleyball,2020,0,4
ESP,Boxing,2020,0,4
ESP,Canoeing,2020,0,15
ESP,Cycling Mountain Bike,2020,0,3
ESP,Cycling Road,2020,0,7
ESP,Cycling Track,2020,0,2
ESP,Diving,2020,0,2
ESP,Equestrian,2020,0,5
ESP,Fencing,2020,0,1
ESP,Football,2020,0,22
ESP,Golf,2020,0,4
ESP,Gymnastics,2020,0,9
ESP,Handball,2020,0,31
ESP,Hockey,2020,0,36
ESP,Judo,2020,0,7
ESP,Karate,2020,0,2
ESP,Marathon Swimming,2020,0,2
ESP,Modern Pentathlon,2020,0,1
ESP,Rowing,2020,0,6
ESP,Sailing,2020,0,15
ESP,Shooting,2020,0,2
ESP,Skateboarding,2020,0,4
ESP,Sport Climbing,2020,0,1
ESP,Swimming,2020,0,9
ESP,Table Tennis,2020,0,3
ESP,Taekwondo,2020,0,4
ESP,Tennis,2020,0,8
ESP,Triathlon,2020,0,5
ESP,Water Polo,2020,0,26
ESP,Weightlifting,2020,0,4
EST,Archery,2020,0,1
EST,Athletics,2020,0,7
EST,Badminton,2020,0,2
EST,Cycling Mountain Bike,2020,0,1
EST,Cycling Road,2020,0,2
EST,Equestrian,2020,0,1
EST,Fencing,2020,0,4
EST,Judo,2020,0,1
EST,Rowing,2020,0,4
EST,Sailing,2020,0,2
EST,Shooting,2020,0,1
EST,Swimming,2020,0,3
EST,Tennis,2020,0,1
EST,Triathlon,2020,0,1
EST,Wrestling,2020,0,2
ETH,Athletics,2020,0,34
ETH,Cycling Road,2020,0,1
ETH,Swimming,2020,0,1
ETH,Taekwondo,2020,0,1
FIJ,Athletics,2020,0,1
FIJ,Judo,2020,0,1
FIJ,Rugby,2020,0,26
FIJ,Sailing,2020,0,1
FIJ,Swimming,2020,0,2
FIJ,Table Tennis,2020,0,1
FIN,Archery,2020,0,1
FIN,Athletics,2020,0,21
FIN,Badminton,2020,0,1
FIN,Boxing,2020,0,1
FIN,Equestrian,2020,0,1
FIN,Golf,2020,0,4
FIN,Sailing,2020,0,5
FIN,Shooting,2020,0,3
FIN,Skateboarding,2020,0,1
FIN,Swimming,2020,0,5
FIN,Wrestling,2020,0,2
FRA,Archery,2020,0,4
FRA,Artistic Swimming,2020,0,2
FRA,Athletics,2020,0,63
FRA,Badminton,2020,0,4
FRA,Basketball,2020,0,28
FRA,Boxing,2020,0,5
FRA,Canoeing,2020,0,12
FRA,Cycling BMX Freestyle,2020,0,1
FRA,Cycling BMX Racing,2020,0,5
FRA,Cycling Mountain Bike,2020,0,4
FRA,Cycling Road,2020,0,6
FRA,Cycling Track,2020,0,14
FRA,Diving,2020,0,3
FRA,Equestrian,2020,0,11
FRA,Fencing,2020,0,18
FRA,Football,2020,0,21
FRA,Golf,2020,0,4
FRA,Gymnastics,2020,0,9
FRA,Handball,2020,0,32
FRA,Judo,2020,0,13
FRA,Karate,2020,0,3
FRA,Marathon Swimming,2020,0,3
FRA,Modern Pentathlon,2020,0,4
FRA,Rowing,2020,0,12
FRA,Rugby,2020,0,13
FRA,Sailing,2020,0,14
FRA,Shooting,2020,0,10
FRA,Skateboarding,2020,0,5
FRA,Sport Climbing,2020,0,4
FRA,Surfing,2020,0,4
FRA,Swimming,2020,0,25
FRA,Table Tennis,2020,0,6
FRA,Taekwondo,2020,0,2
FRA,Tennis,2020,0,10
FRA,Triathlon,2020,0,5
FRA,Volleyball,2020,0,12
FRA,Weightlifting,2020,0,4
FRA,Wrestling,2020,0,2
FSM,Athletics,2020,0,1
FSM,Swimming,2020,0,2
GAB,Athletics,2020,0,1
GAB,Judo,2020,0,1
GAB,Swimming,2020,0,2
GAB,Taekwondo,2020,0,1
GAM,Athletics,2020,0,2
GAM,Judo,2020,0,1
GAM,Swimming,2020,0,1
GBR,Archery,2020,0,6
GBR,Artistic Swimming,2020,0,2
GBR,Athletics,2020,0,78
GBR,Badminton,2020,0,7
GBR,Boxing,2020,0,11
GBR,Canoeing,2020,0,8
GBR,Cycling BMX Freestyle,2020,0,2
GBR,Cycling BMX Racing,2020,0,2
GBR,Cycling Mountain Bike,2020,0,2
GBR,Cycling Road,2020,0,6
GBR,Cycling Track,2020,0,16
GBR,Diving,2020,0,12
GBR,Equestrian,2020,0,12
GBR,Fencing,2020,0,1
GBR,Football,2020,0,22
GBR,Golf,2020,0,4
GBR,Gymnastics,2020,0,10
GBR,Hockey,2020,0,36
GBR,Judo,2020,0,6
GBR,Marathon Swimming,2020,0,2
GBR,Modern Pentathlon,2020,0,4
GBR,Rowing,2020,0,41
GBR,Rugby,2020,0,26
GBR,Sailing,2020,0,15
GBR,Shooting,2020,0,5
GBR,Skateboarding,2020,0,2
GBR,Sport Climbing,2020,0,1
GBR,Swimming,2020,0,30
GBR,Table Tennis,2020,0,3
GBR,Taekwondo,2020,0,5
GBR,Tennis,2020,0,6
GBR,Triathlon,2020,0,5
GBR,Weightlifting,2020,0,4
GBS,Athletics,2020,0,1
GBS,Judo,2020,0,1
GBS,Wrestling,2020,0,2
GEO,Athletics,2020,0,5
GEO,Boxing,2020,0,3
GEO,Fencing,2020,0,1
GEO,Gymnastics,2020,0,1
GEO,Judo,2020,0,9
GEO,Karate,2020,0,1
GEO,Shooting,2020,0,1
GEO,Swimming,2020,0,2
GEO,Tennis,2020,0,1
GEO,Weightlifting,2020,0,4
GEO,Wrestling,2020,0,7
GEQ,Athletics,2020,0,2
GEQ,Swimming,2020,0,1
GER,Archery,2020,0,4
GER,Athletics,2020,0,91
GER,Badminton,2020,0,5
GER,Basketball,2020,0,12
GER,Beach Volleyball,2020,0,6
GER,Boxing,2020,0,3
GER,Canoeing,2020,0,21
GER,Cycling BMX Freestyle,2020,0,1
GER,Cycling Mountain Bike,2020,0,4
GER,Cycling Road,2020,0,9
GER,Cycling Track,2020,0,19
GER,Diving,2020,0,9
GER,Equestrian,2020,0,12
GER,Fencing,2020,0,9
GER,Football,2020,0,19
GER,Golf,2020,0,4
GER,Gymnastics,2020,0,8
GER,Handball,2020,0,15
GER,Hockey,2020,0,36
GER,Judo,2020,0,13
GER,Karate,2020,0,4
GER,Marathon Swimming,2020,0,4
GER,Modern Pentathlon,2020,0,4
GER,Rowing,2020,0,24
GER,Sailing,2020,0,10
GER,Shooting,2020,0,8
GER,Skateboarding,2020,0,2
GER,Sport Climbing,2020,0,2
GER,Surfing,2020,0,1
GER,Swimming,2020,0,28
GER,Table Tennis,2020,0,6
GER,Taekwondo,2020,0,1
GER,Tennis,2020,0,9
GER,Triathlon,2020,0,4
GER,Weightlifting,2020,0,4
GER,Wrestling,2020,0,7
GHA,Athletics,2020,0,7
GHA,Boxing,2020,0,3
GHA,Judo,2020,0,1
GHA,Swimming,2020,0,2
GHA,Weightlifting,2020,0,1
GRE,Archery,2020,0,1
GRE,Artistic Swimming,2020,0,8
GRE,Athletics,2020,0,20
GRE,Cycling Mountain Bike,2020,0,1
GRE,Cycling Road,2020,0,1
GRE,Cycling Track,2020,0,1
GRE,Fencing,2020,0,1
GRE,Gymnastics,2020,0,1
GRE,Judo,2020,0,2
GRE,Marathon Swimming,2020,0,1
GRE,Rowing,2020,0,4
GRE,Sailing,2020,0,8
GRE,Shooting,2020,0,2
GRE,Swimming,2020,0,11
GRE,Table Tennis,2020,0,1
GRE,Taekwondo,2020,0,1
GRE,Tennis,2020,0,2
GRE,Water Polo,2020,0,13
GRE,Weightlifting,2020,0,1
GRE,Wrestling,2020,0,2
GRN,Athletics,2020,0,4
GRN,Swimming,2020,0,2
GUA,Athletics,2020,0,9
GUA,Badminton,2020,0,2
GUA,Cycling Road,2020,0,1
GUA,Judo,2020,0,1
GUA,Modern Pentathlon,2020,0,1
GUA,Rowing,2020,0,2
GUA,Sailing,2020,0,2
GUA,Shooting,2020,0,3
GUA,Swimming,2020,0,2
GUA,Weightlifting,2020,0,1
GUI,Athletics,2020,0,1
GUI,Judo,2020,0,1
GUI,Swimming,2020,0,2
GUI,Wrestling,2020,0,1
GUM,Athletics,2020,0,1
GUM,Judo,2020,0,1
GUM,Swimming,2020,0,2
GUM,Wrestling,2020,0,1
GUY,Athletics,2020,0,3
GUY,Boxing,2020,0,1
GUY,Swimming,2020,0,2
GUY,Table Tennis,2020,0,1
HAI,Athletics,2020,0,1
HAI,Boxing,2020,0,1
HAI,Judo,2020,0,1
HAI,Swimming,2020,0,2
HAI,Taekwondo,2020,0,1
HKG,Athletics,2020,0,2
HKG,Badminton,2020,0,4
HKG,Cycling Road,2020,0,1
HKG,Cycling Track,2020,0,5
HKG,Equestrian,2020,0,1
HKG,Fencing,2020,0,8
HKG,Golf,2020,0,1
HKG,Gymnastics,2020,0,1
HKG,Karate,2020,0,1
HKG,Marathon Swimming,2020,0,1
HKG,Rowing,2020,0,1
HKG,Sailing,2020,0,3
HKG,Swimming,2020,0,8
HKG,Table Tennis,2020,0,6
HKG,Triathlon,2020,0,1
HON,Athletics,2020,0,1
HON,Football,2020,0,22
HON,Judo,2020,0,1
HON,Swimming,2020,0,2
HON,Taekwondo,2020,0,1
HUN,Archery,2020,0,1
HUN,Athletics,2020,0,18
HUN,Badminton,2020,0,2
HUN,Boxing,2020,0,1
HUN,Canoeing,2020,0,16
HUN,Cycling Mountain Bike,2020,0,2
HUN,Cycling Road,2020,0,1
HUN,Fencing,2020,0,13
HUN,Gymnastics,2020,0,2
HUN,Handball,2020,0,17
HUN,Judo,2020,0,7
HUN,Karate,2020,0,1
HUN,Marathon Swimming,2020,0,2
HUN,Modern Pentathlon,2020,0,4
HUN,Rowing,2020,0,1
HUN,Sailing,2020,0,4
HUN,Shooting,2020,0,4
HUN,Swimming,2020,0,32
HUN,Table Tennis,2020,0,6
HUN,Taekwondo,2020,0,1
HUN,Triathlon,2020,0,4
HUN,Water Polo,2020,0,26
HUN,Weightlifting,2020,0,1
HUN,Wrestling,2020,0,6
INA,Archery,2020,0,4
INA,Athletics,2020,0,2
INA,Badminton,2020,0,11
INA,Rowing,2020,0,2
INA,Shooting,2020,0,1
INA,Surfing,2020,0,1
INA,Swimming,2020,0,2
INA,Weightlifting,2020,0,5
IND,Archery,2020,0,4
IND,Athletics,2020,0,26
IND,Badminton,2020,0,4
IND,Boxing,2020,0,9
IND,Equestrian,2020,0,1
IND,Fencing,2020,0,1
IND,Golf,2020,0,4
IND,Gymnastics,2020,0,1
IND,Hockey,2020,0,36
IND,Judo,2020,0,1
IND,Rowing,2020,0,2
IND,Sailing,2020,0,4
IND,Shooting,2020,0,15
IND,Swimming,2020,0,3
IND,Table Tennis,2020,0,4
IND,Tennis,2020,0,3
IND,Weightlifting,2020,0,1
IND,Wrestling,2020,0,7
IRI,Archery,2020,0,1
IRI,Athletics,2020,0,3
IRI,Badminton,2020,0,1
IRI,Basketball,2020,0,12
IRI,Boxing,2020,0,2
IRI,Canoeing,2020,0,1
IRI,Cycling Road,2020,0,1
IRI,Fencing,2020,0,4
IRI,Karate,2020,0,3
IRI,Rowing,2020,0,1
IRI,Shooting,2020,0,6
IRI,Swimming,2020,0,1
IRI,Table Tennis,2020,0,1
IRI,Taekwondo,2020,0,3
IRI,Volleyball,2020,0,12
IRI,Weightlifting,2020,0,2
IRI,Wrestling,2020,0,11
IRL,Athletics,2020,0,27
IRL,Badminton,2020,0,1
IRL,Boxing,2020,0,7
IRL,Canoeing,2020,0,1
IRL,Cycling Road,2020,0,3
IRL,Cycling Track,2020,0,6
IRL,Diving,2020,0,2
IRL,Equestrian,2020,0,9
IRL,Golf,2020,0,4
IRL,Gymnastics,2020,0,2
IRL,Hockey,2020,0,18
IRL,Judo,2020,0,2
IRL,Modern Pentathlon,2020,0,1
IRL,Rowing,2020,0,13
IRL,Rugby,2020,0,13
IRL,Sailing,2020,0,3
IRL,Shooting,2020,0,1
IRL,Swimming,2020,0,9
IRL,Taekwondo,2020,0,1
IRL,Triathlon,2020,0,2
IRQ,Athletics,2020,0,1
IRQ,Rowing,2020,0,1
IRQ,Shooting,2020,0,1
ISL,Athletics,2020,0,1
ISL,Shooting,2020,0,1
ISL,Swimming,2020,0,2
ISR,Archery,2020,0,1
ISR,Artistic Swimming,2020,0,2
ISR,Athletics,2020,0,9
ISR,Badminton,2020,0,2
ISR,Cycling Mountain Bike,2020,0,1
ISR,Cycling Road,2020,0,1
ISR,Equestrian,2020,0,4
ISR,Gymnastics,2020,0,10
ISR,Judo,2020,0,12
ISR,Marathon Swimming,2020,0,1
ISR,Sailing,2020,0,5
ISR,Shooting,2020,0,1
ISR,Softball,2020,0,24
ISR,Surfing,2020,0,1
ISR,Swimming,2020,0,12
ISR,Taekwondo,2020,0,1
ISR,Triathlon,2020,0,2
ISR,Weightlifting,2020,0,1
ISV,Archery,2020,0,1
ISV,Athletics,2020,0,1
ISV,Swimming,2020,0,2
ITA,Archery,2020,0,4
ITA,Artistic Swimming,2020,0,8
ITA,Athletics,2020,0,75
ITA,Basketball,2020,0,16
ITA,Beach Volleyball,2020,0,6
ITA,Boxing,2020,0,4
ITA,Canoeing,2020,0,7
ITA,Cycling BMX Racing,2020,0,1
ITA,Cycling Mountain Bike,2020,0,4
ITA,Cycling Road,2020,0,10
ITA,Cycling Track,2020,0,12
ITA,Diving,2020,0,6
ITA,Equestrian,2020,0,6
ITA,Fencing,2020,0,24
ITA,Golf,2020,0,4
ITA,Gymnastics,2020,0,14
ITA,Judo,2020,0,8
ITA,Karate,2020,0,5
ITA,Marathon Swimming,2020,0,3
ITA,Modern Pentathlon,2020,0,2
ITA,Rowing,2020,0,23
ITA,Sailing,2020,0,9
ITA,Shooting,2020,0,14
ITA,Skateboarding,2020,0,3
ITA,Softball,2020,0,15
ITA,Sport Climbing,2020,0,3
ITA,Surfing,2020,0,1
ITA,Swimming,2020,0,36
ITA,Table Tennis,2020,0,1
ITA,Taekwondo,2020,0,2
ITA,Tennis,2020,0,6
ITA,Triathlon,2020,0,5
ITA,Volleyball,2020,0,24
ITA,Water Polo,2020,0,13
ITA,Weightlifting,2020,0,5
ITA,Wrestling,2020,0,2
IVB,Athletics,2020,0,2
IVB,Swimming,2020,0,1
JAM,Athletics,2020,0,55
JAM,Boxing,2020,0,1
JAM,Diving,2020,0,1
JAM,Gymnastics,2020,0,1
JAM,Judo,2020,0,1
JAM,Swimming,2020,0,2
JOR,Athletics,2020,0,1
JOR,Boxing,2020,0,5
JOR,Equestrian,2020,0,1
JOR,Judo,2020,0,1
JOR,Karate,2020,0,1
JOR,Shooting,2020,0,1
JOR,Swimming,2020,0,2
JOR,Taekwondo,2020,0,2
JPN,Archery,2020,0,6
JPN,Artistic Swimming,2020,0,8
JPN,Athletics,2020,0,68
JPN,Badminton,2020,0,13
JPN,Basketball,2020,0,32
JPN,Beach Volleyball,2020,0,4
JPN,Boxing,2020,0,6
JPN,Canoeing,2020,0,12
JPN,Cycling BMX Freestyle,2020,0,2
JPN,Cycling BMX Racing,2020,0,2
JPN,Cycling Mountain Bike,2020,0,2
JPN,Cycling Road,2020,0,4
JPN,Cycling Track,2020,0,7
JPN,Diving,2020,0,11
JPN,Equestrian,2020,0,12
JPN,Fencing,2020,0,21
JPN,Football,2020,0,44
JPN,Golf,2020,0,4
JPN,Gymnastics,2020,0,22
JPN,Handball,2020,0,31
JPN,Hockey,2020,0,36
JPN,Judo,2020,0,14
JPN,Karate,2020,0,8
JPN,Marathon Swimming,2020,0,2
JPN,Modern Pentathlon,2020,0,3
JPN,Rowing,2020,0,3
JPN,Rugby,2020,0,26
JPN,Sailing,2020,0,15
JPN,Shooting,2020,0,12
JPN,Skateboarding,2020,0,10
JPN,Softball,2020,0,39
JPN,Sport Climbing,2020,0,4
JPN,Surfing,2020,0,4
JPN,Swimming,2020,0,33
JPN,Table Tennis,2020,0,6
JPN,Taekwondo,2020,0,4
JPN,Tennis,2020,0,11
JPN,Triathlon,2020,0,4
JPN,Volleyball,2020,0,24
JPN,Water Polo,2020,0,26
JPN,Weightlifting,2020,0,7
JPN,Wrestling,2020,0,12
KAZ,Archery,2020,0,3
KAZ,Artistic Swimming,2020,0,2
KAZ,Athletics,2020,0,10
KAZ,Boxing,2020,0,9
KAZ,Canoeing,2020,0,7
KAZ,Cycling Road,2020,0,3
KAZ,Cycling Track,2020,0,2
KAZ,Fencing,2020,0,1
KAZ,Gymnastics,2020,0,2
KAZ,Judo,2020,0,6
KAZ,Karate,2020,0,5
KAZ,Marathon Swimming,2020,0,1
KAZ,Modern Pentathlon,2020,0,2
KAZ,Rowing,2020,0,1
KAZ,Shooting,2020,0,3
KAZ,Sport Climbing,2020,0,1
KAZ,Swimming,2020,0,2
KAZ,Table Tennis,2020,0,2
KAZ,Taekwondo,2020,0,2
KAZ,Tennis,2020,0,7
KAZ,Water Polo,2020,0,13
KAZ,Weightlifting,2020,0,2
KAZ,Wrestling,2020,0,11
KEN,Athletics,2020,0,40
KEN,Beach Volleyball,2020,0,2
KEN,Boxing,2020,0,4
KEN,Rugby,2020,0,26
KEN,Swimming,2020,0,2
KEN,Taekwondo,2020,0,1
KEN,Volleyball,2020,0,12
KGZ,Athletics,2020,0,2
KGZ,Fencing,2020,0,1
KGZ,Judo,2020,0,1
KGZ,Shooting,2020,0,1
KGZ,Swimming,2020,0,1
KGZ,Weightlifting,2020,0,1
KGZ,Wrestling,2020,0,9
KIR,Athletics,2020,0,1
KIR,Judo,2020,0,1
KIR,Weightlifting,2020,0,1
KOR,Archery,2020,0,6
KOR,Athletics,2020,0,7
KOR,Badminton,2020,0,10
KOR,Basketball,2020,0,12
KOR,Boxing,2020,0,2
KOR,Canoeing,2020,0,1
KOR,Cycling Road,2020,0,1
KOR,Cycling Track,2020,0,1
KOR,Diving,2020,0,5
KOR,Equestrian,2020,0,1
KOR,Fencing,2020,0,18
KOR,Football,2020,0,22
KOR,Golf,2020,0,6
KOR,Gymnastics,2020,0,7
KOR,Handball,2020,0,15
KOR,Judo,2020,0,14
KOR,Karate,2020,0,1
KOR,Modern Pentathlon,2020,0,4
KOR,Rowing,2020,0,1
KOR,Rugby,2020,0,13
KOR,Sailing,2020,0,4
KOR,Shooting,2020,0,15
KOR,Softball,2020,0,24
KOR,Sport Climbing,2020,0,2
KOR,Swimming,2020,0,12
KOR,Table Tennis,2020,0,6
KOR,Taekwondo,2020,0,6
KOR,Tennis,2020,0,1
KOR,Volleyball,2020,0,12
KOR,Weightlifting,2020,0,7
KOR,Wrestling,2020,0,2
KOS,Athletics,2020,0,1
KOS,Boxing,2020,0,1
KOS,Judo,2020,0,5
KOS,Shooting,2020,0,1
KOS,Swimming,2020,0,2
KOS,Wrestling,2020,0,1
KSA,Athletics,2020,0,2
KSA,Football,2020,0,22
KSA,Judo,2020,0,2
KSA,Karate,2020,0,1
KSA,Rowing,2020,0,1
KSA,Shooting,2020,0,1
KSA,Swimming,2020,0,1
KSA,Table Tennis,2020,0,1
KSA,Weightlifting,2020,0,2
KUW,Athletics,2020,0,2
KUW,Karate,2020,0,1
KUW,Rowing,2020,0,1
KUW,Shooting,2020,0,4
KUW,Swimming,2020,0,2
LAO,Athletics,2020,0,1
LAO,Judo,2020,0,1
LAO,Swimming,2020,0,2
LAT,Athletics,2020,0,8
LAT,Basketball,2020,0,4
LAT,Beach Volleyball,2020,0,4
LAT,Canoeing,2020,0,1
LAT,Cycling BMX Racing,2020,0,2
LAT,Cycling Road,2020,0,2
LAT,Equestrian,2020,0,1
LAT,Judo,2020,0,1
LAT,Karate,2020,0,1
LAT,Modern Pentathlon,2020,0,1
LAT,Shooting,2020,0,1
LAT,Swimming,2020,0,2
LAT,Tennis,2020,0,2
LAT,Weightlifting,2020,0,2
LAT,Wrestling,2020,0,1
LBA,Athletics,2020,0,1
LBA,Judo,2020,0,1
LBA,Rowing,2020,0,1
LBA,Swimming,2020,0,1
LBN,Athletics,2020,0,1
LBN,Judo,2020,0,1
LBN,Shooting,2020,0,1
LBN,Swimming,2020,0,2
LBN,Weightlifting,2020,0,1
LBR,Athletics,2020,0,3
LCA,Athletics,2020,0,1
LCA,Sailing,2020,0,2
LCA,Swimming,2020,0,2
LES,Athletics,2020,0,2
LIE,Artistic Swimming,2020,0,2
LIE,Judo,2020,0,1
LIE,Swimming,2020,0,2
LTU,Athletics,2020,0,11
LTU,Canoeing,2020,0,1
LTU,Cycling Road,2020,0,2
LTU,Cycling Track,2020,0,3
LTU,Gymnastics,2020,0,1
LTU,Judo,2020,0,1
LTU,Modern Pentathlon,2020,0,3
LTU,Rowing,2020,0,9
LTU,Sailing,2020,0,2
LTU,Shooting,2020,0,1
LTU,Swimming,2020,0,6
LTU,Weightlifting,2020,0,1
LTU,Wrestling,2020,0,1
LUX,Archery,2020,0,1
LUX,Athletics,2020,0,2
LUX,Cycling Road,2020,0,3
LUX,Equestrian,2020,0,1
LUX,Swimming,2020,0,2
LUX,Table Tennis,2020,0,2
LUX,Triathlon,2020,0,1
MAD,Athletics,2020,0,1
MAD,Judo,2020,0,1
MAD,Swimming,2020,0,2
MAD,Weightlifting,2020,0,2
MAR,Athletics,2020,0,14
MAR,Beach Volleyball,2020,0,2
MAR,Boxing,2020,0,6
MAR,Canoeing,2020,0,2
MAR,Cycling Road,2020,0,1
MAR,Equestrian,2020,0,5
MAR,Fencing,2020,0,1
MAR,Golf,2020,0,1
MAR,Judo,2020,0,2
MAR,Karate,2020,0,1
MAR,Rowing,2020,0,1
MAR,Shooting,2020,0,1
MAR,Surfing,2020,0,1
MAR,Swimming,2020,0,2
MAR,Taekwondo,2020,0,3
MAR,Triathlon,2020,0,1
MAR,Weightlifting,2020,0,1
MAR,Wrestling,2020,0,1
MAS,Archery,2020,0,2
MAS,Athletics,2020,0,2
